 ,Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
524,ID232424,232424,19,544.956,77.754,302.945,0,9,9,8.500,1,-10921639,64789.163,65535,34952,65535,36865034,3950.585,17.401,0.291,7.391
525,ID232434,232434,24,323.183,162.805,312.472,0,9,9,8.500,1,-10921639,34971.299,26611,25221,65535,19898669,14197.001,6.826,0.142,0.613
526,ID232438,232438,41,114.471,116.585,313.895,0,9,9,8.500,1,-10921639,29257.763,27803,25221,38924,16647667,3953.735,7.991,0.063,0.876
527,ID231431,231431,15,598.607,226.160,298.256,0,10,10,8.500,1,-10921639,59908.181,65535,28994,65535,34087755,11338.471,12.358,0.326,2.599
528,ID231428,231428,14,589.883,51.274,295.196,0,10,10,8.500,1,-10921639,60716.135,65535,26214,65535,34547481,11369.814,12.395,0.312,2.539
529,ID231435,231435,19,562.087,77.888,304.311,0,10,10,8.500,1,-10921639,65167.489,65535,39917,65535,37080301,2539.823,17.435,0.307,12.062
530,ID231434,231434,41,67.871,123.872,302.632,0,10,10,8.500,1,-10921639,27427.517,26611,25420,32768,15606257,2124.868,8.554,0.032,0.807
531,ID231452,231452,24,353.121,163.884,315.330,0,10,10,8.500,1,-10921639,37263.257,29193,25618,65535,21202793,13851.980,7.150,0.146,0.686
532,ID231459,231459,41,69.554,113.191,320.485,0,10,10,8.500,1,-10921639,27821.178,26214,25618,35151,15830250,2531.832,7.180,0.030,0.633
533,ID231463,231463,31,87.244,575.594,322.982,0,10,10,8.500,1,-10921639,32062.144,32172,28200,36739,18243360,1897.357,16.643,0.055,1.758
534,ID231460,231460,24,280.781,147.918,321.075,0,10,10,8.500,1,-10921639,36346.733,33760,25618,56996,20681291,9874.173,7.373,0.135,0.874
535,ID231467,231467,2,558.624,32.792,326.778,0,10,10,8.500,1,-10921639,62955.434,65535,27604,65535,35821642,7922.265,16.476,0.296,3.629
536,ID231464,231464,33,542.136,10.835,323.723,0,10,10,8.500,1,-10921639,59601.736,65535,26015,65535,33913388,11887.479,12.239,0.317,2.415
537,ID231468,231468,10,608.339,87.028,327.802,0,10,10,8.500,1,-10921639,57707.631,65535,26611,65535,32835642,13337.275,12.276,0.329,2.143
538,ID231495,231495,35,624.157,114.402,349.371,0,10,10,8.500,1,-10921639,58691.856,65535,27008,65535,33395666,12716.014,12.173,0.349,2.387
539,ID231505,231505,25,513.466,634.616,352.942,0,10,10,8.500,1,-10921639,61214.540,65535,29391,65535,34831073,9778.426,12.331,0.254,2.537
540,ID231504,231504,10,662.911,71.348,352.930,0,10,10,8.500,1,-10921639,62017.271,65535,26412,65535,35287827,9622.352,16.561,0.381,3.555
541,ID231510,231510,23,502.540,606.010,354.684,0,10,10,8.500,1,-10921639,65516.504,65535,58982,65535,37278891,316.845,18.097,0.257,84.478
542,ID231523,231523,35,627.124,97.719,367.885,0,10,10,8.500,1,-10921639,59198.599,65535,26214,65535,33684003,12488.558,12.291,0.350,2.456
543,ID231525,231525,3,165.888,30.565,368.166,0,10,10,8.500,1,-10921639,31875.425,32569,23036,37931,18137117,3127.074,16.753,0.135,2.423
544,ID231528,231528,34,176.791,0.000,369.585,0,10,10,8.500,1,-10921639,22616.879,29987,0,36342,12869004,13791.085,12.084,0.248,0.651
545,ID231539,231539,11,542.631,132.348,379.501,0,10,10,8.500,1,-10921639,55734.286,65535,25817,65535,31712809,14675.078,12.033,0.261,1.573
546,ID231561,231561,11,524.157,128.969,394.076,0,10,10,8.500,1,-10921639,54926.308,65535,25221,65535,31253069,15218.803,11.764,0.249,1.440
547,ID231564,231564,43,590.431,255.458,399.262,0,10,10,8.500,1,-10921639,56667.900,65535,27604,65535,32244035,13856.299,12.035,0.313,1.950
548,ID231593,231593,43,612.252,234.917,415.883,0,10,10,8.500,1,-10921639,58577.712,65535,27207,65535,33330718,12655.495,12.282,0.334,2.315
549,ID231609,231609,22,599.025,267.311,423.242,0,10,10,8.500,1,-10921639,56045.596,65535,28200,65535,31889944,14041.445,12.081,0.323,1.950
550,ID231627,231627,20,365.500,174.466,435.241,0,10,10,8.500,1,-10921639,42562.814,44485,24824,51833,24218241,6412.003,12.157,0.243,2.594
551,ID231631,231631,22,565.796,249.116,439.170,0,10,10,8.500,1,-10921639,55083.000,65535,27008,65535,31342227,15015.231,11.920,0.330,1.819
552,ID231647,231647,47,74.122,213.495,450.855,0,10,10,8.500,1,-10921639,19562.322,25420,0,37137,11130961,11964.636,7.014,0.146,0.416
553,ID230994,230994,17,632.803,159.960,0.000,0,10,10,8.500,1,-10921639,45133.673,63351,0,65535,25681060,27382.320,16.703,0.445,1.015
554,ID230993,230993,38,555.482,119.970,0.000,0,10,10,8.500,1,-10921639,39221.798,43828,0,65535,22317203,26480.932,11.828,0.386,0.825
555,ID231000,231000,27,567.854,410.865,0.000,0,10,10,8.500,1,-10921639,43497.805,58386,0,65535,24750251,26963.275,12.235,0.395,0.913
556,ID231015,231015,36,452.617,449.872,11.365,0,10,10,8.500,1,-10921639,63174.283,65535,33562,65535,35946167,6569.348,16.124,0.255,3.912
557,ID231019,231019,39,31.369,708.855,12.900,0,10,10,8.500,1,-10921639,21264.520,29590,0,34555,12099512,12859.958,32.300,0.128,0.376
558,ID231031,231031,32,587.001,116.011,21.770,0,10,10,8.500,1,-10921639,57497.858,65535,27207,65535,32716281,13466.682,12.021,0.310,2.022
559,ID231039,231039,36,490.957,432.303,26.710,0,10,10,8.500,1,-10921639,64998.568,65535,39321,65535,36984185,3132.309,17.514,0.249,8.285
560,ID231050,231050,12,610.991,152.583,35.488,0,10,10,8.500,1,-10921639,65037.323,65535,44485,65535,37006237,2539.508,17.251,0.338,12.929
561,ID231118,231118,28,603.089,226.999,79.000,0,10,10,8.500,1,-10921639,58647.923,65535,29193,65535,33370668,11375.332,12.255,0.323,2.517
562,ID231150,231150,13,541.944,274.962,100.230,0,10,10,8.500,1,-10921639,60162.264,65535,30980,65535,34232328,10827.828,12.268,0.280,2.433
563,ID231149,231149,40,509.195,327.946,97.770,0,10,10,8.500,1,-10921639,65040.805,65535,43094,65535,37008218,2666.465,17.232,0.260,10.072
564,ID231154,231154,28,555.592,229.272,104.738,0,10,10,8.500,1,-10921639,57101.086,65535,29789,65535,32490518,12618.928,12.017,0.289,2.030
565,ID231170,231170,9,496.159,301.258,117.203,0,10,10,8.500,1,-10921639,64547.652,65535,40910,65535,36727614,4088.276,16.976,0.250,6.312
566,ID231168,231168,13,573.430,253.895,115.640,0,10,10,8.500,1,-10921639,63047.933,65535,32768,65535,35874274,7103.047,16.468,0.314,4.238
567,ID231172,231172,7,538.372,615.647,118.478,0,10,10,8.500,1,-10921639,64899.800,65535,39718,65535,36927986,3291.052,17.202,0.282,8.681
568,ID231180,231180,16,510.461,522.042,123.725,0,10,10,8.500,1,-10921639,64363.028,65535,34952,65535,36622563,5011.267,17.460,0.262,5.332
569,ID231196,231196,44,283.706,599.082,141.228,0,10,10,8.500,1,-10921639,43508.666,39718,30782,65535,24756431,11431.348,7.078,0.112,0.767
570,ID231200,231200,37,533.396,542.800,143.095,0,10,10,8.500,1,-10921639,65240.090,65535,44087,65535,37121611,1950.671,17.383,0.281,14.673
571,ID231206,231206,30,544.269,631.225,145.874,0,10,10,8.500,1,-10921639,65325.947,65535,52627,65535,37170464,1399.467,17.316,0.289,20.904
572,ID231227,231227,44,326.986,581.020,158.389,0,10,10,8.500,1,-10921639,43279.388,43492,29789,62557,24625972,9480.213,11.654,0.157,1.241
573,ID231224,231224,4,241.152,607.618,157.116,0,10,10,8.500,1,-10921639,43996.281,45676,31576,59379,25033884,7857.842,11.804,0.124,1.239
574,ID231253,231253,4,337.187,590.972,176.648,0,10,10,8.500,1,-10921639,44063.288,44882,29590,65535,25072011,10538.656,11.672,0.169,1.207
575,ID231262,231262,0,327.370,195.693,184.873,0,10,10,8.500,1,-10921639,45081.729,46470,28597,57989,25651504,6262.983,12.046,0.197,2.372
576,ID231266,231266,21,585.887,156.276,188.419,0,10,10,8.500,1,-10921639,64854.775,65535,34158,65535,36902367,3861.768,17.394,0.316,8.063
577,ID231281,231281,42,338.220,227.969,196.109,0,10,10,8.500,1,-10921639,44887.670,46272,28597,57195,25541084,6367.281,12.227,0.206,2.406
578,ID231298,231298,45,551.139,180.347,210.502,0,10,10,8.500,1,-10921639,64796.838,65535,34158,65535,36869401,4012.083,17.448,0.288,7.223
579,ID231325,231325,29,223.057,508.707,223.507,0,10,10,8.500,1,-10921639,39465.265,39917,29391,49052,22455736,4158.830,12.144,0.136,2.277
580,ID231344,231344,5,109.265,489.220,240.752,0,10,10,8.500,1,-10921639,34015.947,34356,29193,39123,19355074,2283.538,12.033,0.067,1.876
581,ID231355,231355,18,522.585,659.931,249.648,0,10,10,8.500,1,-10921639,64006.675,65535,34753,65535,36419798,5588.705,17.174,0.269,4.853
582,ID231382,231382,26,530.274,673.755,266.520,0,10,10,8.500,1,-10921639,60021.269,65535,30980,65535,34152102,10197.800,12.340,0.265,2.466
583,ID231400,231400,46,541.150,240.838,279.933,0,10,10,8.500,1,-10921639,59182.562,65535,28796,65535,33674878,12154.899,12.055,0.274,2.096
584,ID231410,231410,1,569.327,348.252,286.504,0,10,10,8.500,1,-10921639,64944.824,65535,36342,65535,36953605,3352.801,17.341,0.303,9.013
585,ID231409,231409,8,593.974,314.547,285.924,0,10,10,8.500,1,-10921639,58110.051,65535,29391,65535,33064619,11924.921,12.097,0.318,2.350
586,ID230427,230427,28,603.828,226.129,77.328,0,11,11,8.500,1,-10921639,58903.754,65535,29391,65535,33516236,11017.773,12.222,0.325,2.624
587,ID230463,230463,40,506.538,326.773,98.446,0,11,11,8.500,1,-10921639,64900.503,65535,40910,65535,36928386,3168.470,17.286,0.258,8.392
588,ID230469,230469,28,558.714,229.923,104.390,0,11,11,8.500,1,-10921639,57988.991,65535,29987,65535,32995736,11752.519,12.090,0.289,2.215
589,ID230468,230468,13,542.240,275.977,100.954,0,11,11,8.500,1,-10921639,62057.764,65535,32768,65535,35310868,8540.119,16.204,0.287,3.241
590,ID230478,230478,13,564.679,253.421,114.742,0,11,11,8.500,1,-10921639,63270.258,65535,32768,65535,36000777,6814.387,16.633,0.308,4.369
591,ID230490,230490,9,492.141,301.718,119.819,0,11,11,8.500,1,-10921639,64746.237,65535,35746,65535,36840609,3665.777,16.929,0.248,7.027
592,ID230489,230489,7,527.997,614.750,118.951,0,11,11,8.500,1,-10921639,64179.436,65535,36541,65535,36518099,5030.491,16.983,0.276,5.519
593,ID230494,230494,16,501.844,520.533,124.682,0,11,11,8.500,1,-10921639,64571.021,65535,34356,65535,36740911,4564.447,17.675,0.256,5.772
594,ID230515,230515,44,215.167,602.167,140.399,0,11,11,8.500,1,-10921639,44175.311,41506,31179,65535,25135752,9702.496,6.739,0.073,0.622
595,ID230519,230519,37,519.591,542.157,142.447,0,11,11,8.500,1,-10921639,65366.086,65535,48655,65535,37193303,1300.389,17.441,0.271,21.413
596,ID230523,230523,30,530.475,629.951,146.700,0,11,11,8.500,1,-10921639,65339.907,65535,46669,65535,37178407,1459.251,17.361,0.277,19.429
597,ID230539,230539,4,235.695,604.425,156.148,0,11,11,8.500,1,-10921639,44149.141,45080,31377,61961,25120861,8008.963,11.666,0.107,1.066
598,ID230542,230542,44,317.724,580.634,160.189,0,11,11,8.500,1,-10921639,42915.348,43889,29789,60173,24418833,9236.692,11.545,0.157,1.258
599,ID230574,230574,4,343.004,590.340,178.270,0,11,11,8.500,1,-10921639,44355.070,46868,29391,63152,25238035,10081.991,11.653,0.174,1.304
600,ID230586,230586,21,577.238,155.139,190.243,0,11,11,8.500,1,-10921639,65211.121,65535,44087,65535,37105128,2086.306,17.241,0.313,14.911
601,ID230584,230584,0,315.171,196.219,186.991,0,11,11,8.500,1,-10921639,44671.253,46073,28398,56400,25417943,5954.717,12.138,0.192,2.417
602,ID230595,230595,42,339.507,226.139,199.090,0,11,11,8.500,1,-10921639,45110.014,46669,28597,55209,25667598,5941.571,15.908,0.208,2.618
603,ID230617,230617,45,551.718,178.787,210.579,0,11,11,8.500,1,-10921639,64907.822,65535,40115,65535,36932551,3366.959,17.310,0.291,8.692
604,ID230638,230638,29,228.690,508.600,225.025,0,11,11,8.500,1,-10921639,40363.292,40513,29590,48456,22966713,3211.819,16.572,0.145,3.186
605,ID230670,230670,5,120.163,488.372,243.631,0,11,11,8.500,1,-10921639,34155.204,34555,29193,39520,19434311,2459.811,11.995,0.072,1.865
606,ID230679,230679,18,421.949,651.194,252.529,0,11,11,8.500,1,-10921639,47059.121,40711,29789,65535,26776640,14244.347,11.184,0.170,0.958
607,ID230677,230677,18,375.001,670.429,249.769,0,11,11,8.500,1,-10921639,47321.617,41506,29987,65535,26926000,14284.353,8.830,0.135,0.790
608,ID230692,230692,26,446.373,683.551,260.474,0,11,11,8.500,1,-10921639,47953.670,42896,28994,65535,27285638,15235.654,11.404,0.185,0.985
609,ID230711,230711,26,458.322,661.023,271.138,0,11,11,8.500,1,-10921639,48170.729,42896,29391,65535,27409145,15136.085,11.135,0.196,1.045
610,ID230718,230718,8,563.093,310.556,280.347,0,11,11,8.500,1,-10921639,53618.536,65535,28994,65535,30508947,15059.842,11.946,0.275,1.536
611,ID230717,230717,46,541.161,239.960,279.336,0,11,11,8.500,1,-10921639,58682.074,65535,28796,65535,33390100,12568.408,12.046,0.274,2.007
612,ID230734,230734,1,567.598,347.928,289.490,0,11,11,8.500,1,-10921639,64896.304,65535,33165,65535,36925997,3792.564,17.735,0.300,7.892
613,ID230737,230737,14,590.388,52.707,291.670,0,11,11,8.500,1,-10921639,60986.977,65535,25618,65535,34701590,10942.093,16.496,0.313,2.657
614,ID230747,230747,15,604.248,226.074,298.731,0,11,11,8.500,1,-10921639,59484.819,65535,28200,65535,33846862,11746.481,12.365,0.331,2.517
615,ID230751,230751,8,460.786,312.611,301.070,0,11,11,8.500,1,-10921639,47648.610,42697,28398,65535,27112059,16296.442,11.727,0.223,1.064
616,ID230752,230752,41,66.015,120.757,301.578,0,11,11,8.500,1,-10921639,27278.931,26611,25420,31973,15521712,1940.202,11.433,0.032,0.859
617,ID230757,230757,19,588.621,77.173,306.911,0,11,11,8.500,1,-10921639,64954.241,65535,37931,65535,36958963,3376.564,17.340,0.322,9.380
618,ID230770,230770,24,333.706,161.302,318.301,0,11,11,8.500,1,-10921639,37851.694,31576,25618,62358,21537614,12571.218,8.297,0.140,0.741
619,ID230772,230772,24,259.016,146.402,319.046,0,11,11,8.500,1,-10921639,36950.522,37137,25817,51634,21024847,8672.070,11.263,0.123,0.933
620,ID230782,230782,31,83.434,574.850,323.563,0,11,11,8.500,1,-10921639,31931.279,31973,28200,36938,18168898,1909.450,16.724,0.055,1.751
621,ID230781,230781,33,525.871,10.368,323.744,0,11,11,8.500,1,-10921639,59508.193,65535,28001,65535,33860162,12020.638,12.188,0.325,2.429
622,ID230780,230780,41,54.305,111.390,322.844,0,11,11,8.500,1,-10921639,27372.636,26412,25618,31775,15575030,1735.758,7.237,0.023,0.709
623,ID230786,230786,2,563.162,33.838,327.223,0,11,11,8.500,1,-10921639,64089.037,65535,29789,65535,36466662,5633.266,16.800,0.302,5.278
624,ID230793,230793,10,614.633,85.294,335.260,0,11,11,8.500,1,-10921639,59866.991,65535,27008,65535,34064318,11100.598,15.012,0.340,2.736
625,ID230817,230817,35,643.213,116.084,351.985,0,11,11,8.500,1,-10921639,60158.065,65535,27008,65535,34229939,11397.898,16.573,0.361,2.798
626,ID230820,230820,10,632.491,68.172,352.920,0,11,11,8.500,1,-10921639,62509.037,65535,28796,65535,35567642,8745.769,16.756,0.359,3.774
627,ID230826,230826,25,475.650,632.312,354.925,0,11,11,8.500,1,-10921639,62038.924,65535,30384,65535,35300148,8536.467,16.194,0.226,2.684
628,ID230825,230825,23,485.422,606.878,354.887,0,11,11,8.500,1,-10921639,64890.722,65535,38527,65535,36922821,3317.860,17.132,0.244,7.669
629,ID230846,230846,3,169.641,31.942,367.897,0,11,11,8.500,1,-10921639,31541.420,31973,23235,39718,17947068,3728.850,12.163,0.122,1.838
630,ID230850,230850,34,162.336,0.000,368.940,0,11,11,8.500,1,-10921639,22293.344,29789,0,37335,12684913,13618.579,12.201,0.239,0.631
631,ID230853,230853,35,650.262,93.451,371.815,0,11,11,8.500,1,-10921639,60658.912,65535,25817,65535,34514921,11263.351,16.291,0.368,2.896
632,ID230859,230859,11,518.697,129.914,380.102,0,11,11,8.500,1,-10921639,57913.891,65535,26214,65535,32953004,13204.919,12.078,0.245,1.725
633,ID230882,230882,11,529.981,125.716,393.134,0,11,11,8.500,1,-10921639,57755.770,65535,25221,65535,32863033,13367.816,12.040,0.252,1.738
634,ID230897,230897,43,571.419,256.283,399.605,0,11,11,8.500,1,-10921639,56283.617,65535,27604,65535,32025378,14051.518,12.004,0.298,1.839
635,ID230920,230920,43,607.233,235.824,414.952,0,11,11,8.500,1,-10921639,60036.260,65535,29590,65535,34160632,11099.294,12.403,0.332,2.698
636,ID230936,230936,22,604.124,267.480,424.188,0,11,11,8.500,1,-10921639,56652.536,65535,27405,65535,32235293,13889.575,12.127,0.324,1.997
637,ID230954,230954,20,391.350,174.855,436.520,0,11,11,8.500,1,-10921639,44778.058,46272,25022,54414,25478715,6213.954,12.278,0.264,3.014
638,ID230957,230957,22,551.801,247.752,439.720,0,11,11,8.500,1,-10921639,55819.768,65535,27604,65535,31761448,14728.304,11.931,0.330,1.883
639,ID230973,230973,47,55.137,214.785,450.855,0,11,11,8.500,1,-10921639,19196.337,25618,0,33165,10922716,11764.758,6.875,0.132,0.381
640,ID230299,230299,17,613.706,159.960,0.000,0,11,11,8.500,1,-10921639,46003.429,65535,0,65535,26175951,27744.605,17.329,0.425,0.988
641,ID230298,230298,38,558.664,121.260,0.000,0,11,11,8.500,1,-10921639,41126.613,54526,0,65535,23401043,26843.805,12.018,0.390,0.859
642,ID230307,230307,27,573.884,410.865,0.000,0,11,11,8.500,1,-10921639,43286.907,56996,0,65535,24630250,26873.613,12.274,0.397,0.915
643,ID230322,230322,36,439.666,450.695,11.006,0,11,11,8.500,1,-10921639,62938.007,65535,31179,65535,35811726,7116.917,16.343,0.259,3.638
644,ID230327,230327,39,45.824,708.855,14.835,0,11,11,8.500,1,-10921639,21720.926,29789,0,35548,12359207,13157.230,6.837,0.126,0.369
645,ID230342,230342,32,559.845,115.754,21.602,0,11,11,8.500,1,-10921639,55887.149,65535,27207,65535,31799788,14614.865,11.882,0.284,1.693
646,ID230347,230347,36,486.991,433.652,26.244,0,11,11,8.500,1,-10921639,64396.873,65535,37137,65535,36641821,4844.837,17.485,0.244,5.221
647,ID230366,230366,12,612.833,150.987,37.896,0,11,11,8.500,1,-10921639,65319.675,65535,51634,65535,37166895,1304.832,17.312,0.340,25.389
648,ID233474,233474,33,492.962,9.512,319.929,0,12,12,8.500,1,-10921639,60596.775,65535,27803,65535,34479565,10968.567,16.894,0.325,2.708
649,ID233472,233472,41,47.166,113.400,319.350,0,12,12,8.500,1,-10921639,27239.329,26214,25817,31179,15499178,1539.236,8.715,0.019,0.673
650,ID233479,233479,2,568.831,34.775,324.316,0,12,12,8.500,1,-10921639,64656.538,65535,35151,65535,36789570,3900.198,16.904,0.304,7.738
651,ID233478,233478,31,91.527,575.547,322.380,0,12,12,8.500,1,-10921639,32190.271,32370,28200,36342,18316264,1673.378,17.081,0.060,2.164
652,ID233485,233485,10,597.781,85.234,330.806,0,12,12,8.500,1,-10921639,56915.355,65535,26810,65535,32384837,13604.947,12.200,0.322,2.038
653,ID233508,233508,35,652.473,120.224,346.600,0,12,12,8.500,1,-10921639,62379.559,65535,28994,65535,35493969,8626.789,16.697,0.369,3.902
654,ID233515,233515,23,546.066,605.301,350.649,0,12,12,8.500,1,-10921639,56137.076,65535,31775,65535,31941996,11935.956,11.969,0.280,2.058
655,ID233513,233513,10,650.159,69.781,350.648,0,12,12,8.500,1,-10921639,61696.178,65535,26810,65535,35105125,9920.869,16.675,0.372,3.371
656,ID233525,233525,25,561.991,633.639,354.469,0,12,12,8.500,1,-10921639,62314.989,65535,31973,65535,35457229,8359.918,16.673,0.292,3.370
657,ID233533,233533,3,164.936,31.960,366.445,0,12,12,8.500,1,-10921639,31488.344,31973,23036,37931,17916868,3525.022,12.139,0.129,2.037
658,ID233543,233543,34,163.636,0.000,370.230,0,12,12,8.500,1,-10921639,21632.902,27924,0,35945,12309121,13220.033,7.102,0.234,0.620
659,ID233546,233546,35,659.764,94.202,371.628,0,12,12,8.500,1,-10921639,62415.854,65535,26810,65535,35514621,8864.861,16.567,0.376,3.844
660,ID233563,233563,11,547.665,135.339,382.075,0,12,12,8.500,1,-10921639,54429.640,65535,25420,65535,30970465,15763.387,11.940,0.266,1.449
661,ID233574,233574,11,535.664,121.676,391.639,0,12,12,8.500,1,-10921639,55366.406,65535,25221,65535,31503485,15444.554,11.833,0.261,1.484
662,ID233588,233588,43,571.824,258.615,400.979,0,12,12,8.500,1,-10921639,58395.543,65535,27604,65535,33227064,12661.083,12.140,0.301,2.137
663,ID233611,233611,43,600.860,236.560,414.068,0,12,12,8.500,1,-10921639,60943.722,65535,28001,65535,34676978,10192.697,16.241,0.330,2.964
664,ID233624,233624,22,580.411,267.431,423.540,0,12,12,8.500,1,-10921639,56736.301,65535,27405,65535,32282955,13822.554,12.125,0.305,1.918
665,ID233640,233640,20,402.144,177.181,436.210,0,12,12,8.500,1,-10921639,45696.708,46669,25022,54414,26001427,5789.731,16.500,0.272,3.372
666,ID233645,233645,22,575.243,245.509,439.622,0,12,12,8.500,1,-10921639,60080.237,65535,27604,65535,34185655,11341.739,12.409,0.354,2.770
667,ID233660,233660,47,43.065,214.785,450.855,0,12,12,8.500,1,-10921639,18730.112,25420,0,34753,10657434,11450.974,6.806,0.123,0.358
668,ID233011,233011,17,613.441,159.960,0.000,0,12,12,8.500,1,-10921639,46008.568,65535,0,65535,26178875,27747.030,17.278,0.424,0.988
669,ID233010,233010,38,523.623,123.195,0.000,0,12,12,8.500,1,-10921639,40800.692,50244,0,65535,23215594,26590.216,11.958,0.364,0.819
670,ID233015,233015,27,565.366,410.865,0.000,0,12,12,8.500,1,-10921639,44731.714,61276,0,65535,25452345,27275.310,16.709,0.392,0.924
671,ID233031,233031,36,400.245,450.914,10.349,0,12,12,8.500,1,-10921639,62760.696,65535,32768,65535,35710836,7167.503,15.918,0.244,3.438
672,ID233036,233036,39,115.877,708.855,14.835,0,12,12,8.500,1,-10921639,23659.873,29789,0,65535,13462468,15295.024,6.704,0.170,0.449
