plant t id age layer
13 32 910 28 L1
13 32 926 24 L1
13 32 930 28 L1
13 32 857 32 L2
13 32 951 32 L1
13 32 932 24 L1
13 32 977 32 L1
13 32 986 32 L1
13 36 111 16 L3+
13 36 45 36 L3+
13 36 229 24 L3+
13 36 285 16 L3+
13 36 368 12 L3+
13 36 417 32 L2
13 36 332 16 L2
13 36 283 8 L3+
13 36 291 32 L3+
13 36 384 20 L3+
13 36 430 4 L3+
13 36 521 36 L1
13 36 445 24 L3+
13 36 520 20 L2
13 36 482 12 L3+
13 36 432 24 L3+
13 36 571 36 L3+
13 36 462 36 L3+
13 36 517 16 L3+
13 36 488 28 L3+
13 36 527 24 L2
13 36 565 36 L1
13 36 576 36 L1
13 36 623 20 L3+
13 36 658 24 L2
13 36 715 36 L2
13 36 717 36 L1
13 36 737 28 L1
13 36 795 36 L1
13 36 812 36 L2
13 40 194 16 L2
13 40 250 4 L3+
13 40 181 40 L3+
13 40 198 20 L3+
13 40 97 40 L3+
13 40 317 16 L3+
13 40 310 16 L3+
13 40 355 40 L1
13 40 254 28 L3+
13 40 298 12 L3+
13 40 283 16 L3+
13 40 330 4 L3+
13 40 393 28 L2
13 40 339 12 L3+
13 40 340 24 L2
13 40 295 28 L3+
13 40 332 4 L3+
13 40 390 16 L3+
13 40 445 12 L3+
13 40 372 32 L2
13 40 354 16 L3+
13 40 377 20 L3+
13 40 422 40 L2
13 40 421 12 L3+
13 40 391 24 L3+
13 40 350 4 L3+
13 40 427 32 L3+
13 40 448 16 L3+
13 40 455 12 L3+
13 40 458 20 L3+
13 40 366 16 L3+
13 40 482 40 L1
13 40 509 16 L3+
13 40 454 16 L3+
13 40 472 16 L3+
13 40 447 16 L3+
13 40 539 24 L3+
13 40 549 16 L3+
13 40 527 16 L3+
13 40 498 12 L3+
13 40 535 32 L2
13 40 394 4 L3+
13 40 571 28 L1
13 40 584 16 L3+
13 40 371 4 L3+
13 40 655 40 L1
13 40 597 20 L3+
13 40 577 24 L3+
13 40 614 40 L1
13 40 557 40 L3+
13 40 639 12 L3+
13 40 609 32 L3+
13 40 622 16 L2
13 40 679 20 L3+
13 40 661 12 L3+
13 40 662 20 L3+
13 40 699 24 L3+
13 40 730 32 L2
13 40 738 36 L3+
13 40 704 40 L2
13 40 781 32 L2
13 40 759 40 L1
13 40 789 28 L2
13 40 779 32 L1
13 40 775 28 L1
13 40 805 40 L1
13 40 758 28 L2
13 40 791 32 L2
13 40 765 32 L2
13 40 808 40 L1
13 40 799 32 L2
13 40 788 28 L1
13 40 819 40 L2
13 40 798 32 L2
13 40 820 28 L1
13 40 824 28 L1
13 40 796 40 L1
13 40 826 32 L1
13 40 837 40 L2
13 40 839 40 L1
13 40 859 24 L1
13 40 858 40 L1
13 40 874 20 L1
13 40 882 40 L1
13 40 883 28 L1
13 40 885 40 L1
13 44 247 44 L1
13 44 151 16 L3+
13 44 159 32 L3+
13 44 194 20 L3+
13 44 147 32 L1
13 44 259 44 L1
13 44 265 12 L3+
13 44 153 12 L3+
13 44 188 20 L3+
13 44 202 4 L3+
13 44 211 40 L3+
13 44 251 12 L3+
13 44 345 44 L1
13 44 278 44 L1
13 44 284 12 L3+
13 44 295 24 L3+
13 44 65 36 L3+
13 44 320 24 L3+
13 44 213 24 L3+
13 44 416 32 L2
13 44 348 12 L3+
13 44 389 16 L3+
13 44 437 20 L3+
13 44 353 16 L3+
13 44 430 8 L3+
13 44 420 16 L3+
13 44 520 24 L3+
13 44 406 8 L3+
13 44 456 20 L2
13 44 529 20 L3+
13 44 545 28 L3+
13 44 523 44 L3+
13 44 605 20 L1
13 44 578 24 L2
13 44 592 36 L1
13 44 638 32 L2
13 44 604 16 L1
13 44 626 20 L1
13 44 661 20 L1
13 44 644 32 L1
13 44 710 36 L1
13 44 678 8 L1
13 44 734 44 L1
13 44 739 16 L1
13 44 772 20 L1
13 44 805 32 L1
13 48 187 12 L3+
13 48 216 32 L2
13 48 173 16 L3+
13 48 293 24 L3+
13 48 283 8 L3+
13 48 232 20 L3+
13 48 192 4 L3+
13 48 85 20 L3+
13 48 251 28 L3+
13 48 258 20 L3+
13 48 224 16 L3+
13 48 255 32 L3+
13 48 329 12 L3+
13 48 276 12 L3+
13 48 304 48 L3+
13 48 309 16 L3+
13 48 349 16 L3+
13 48 379 16 L3+
13 48 351 20 L3+
13 48 371 40 L1
13 48 382 8 L3+
13 48 308 12 L3+
13 48 338 20 L2
13 48 358 12 L3+
13 48 348 32 L2
13 48 380 48 L1
13 48 405 48 L1
13 48 235 16 L3+
13 48 395 40 L1
13 48 394 12 L3+
13 48 390 24 L3+
13 48 402 20 L3+
13 48 413 12 L3+
13 48 414 16 L3+
13 48 456 24 L2
13 48 392 24 L2
13 48 441 20 L3+
13 48 398 12 L3+
13 48 465 28 L2
13 48 468 40 L1
13 48 368 4 L3+
13 48 426 24 L2
13 48 489 20 L2
13 48 461 12 L3+
13 48 420 16 L3+
13 48 448 20 L3+
13 48 445 36 L2
13 48 470 16 L3+
13 48 460 12 L3+
13 48 475 28 L1
13 48 480 12 L3+
13 48 485 40 L2
13 48 529 16 L2
13 48 513 48 L3+
13 48 533 36 L1
13 48 488 20 L2
13 48 514 16 L3+
13 48 334 12 L3+
13 48 441 20 L3+
13 48 540 24 L1
13 48 515 24 L2
13 48 449 24 L3+
13 48 538 20 L2
13 48 503 36 L1
13 48 541 12 L3+
13 48 584 20 L2
13 48 441 20 L3+
13 48 570 36 L2
13 48 591 48 L1
13 48 573 8 L1
13 48 565 24 L1
13 48 586 12 L1
13 48 572 28 L2
13 48 550 16 L2
13 48 618 48 L1
13 48 633 36 L1
13 48 619 20 L2
13 48 602 20 L2
13 48 642 24 L1
13 48 646 24 L1
13 48 648 24 L1
13 48 637 36 L1
13 48 655 40 L2
13 48 666 48 L1
13 48 663 16 L1
13 48 669 24 L1
13 48 702 32 L1
13 48 721 24 L1
13 48 709 40 L1
13 48 693 32 L1
13 48 710 36 L1
13 48 746 40 L1
13 48 739 32 L1
13 48 736 48 L1
13 48 743 48 L1
13 48 752 20 L1
13 52 88 44 L1
13 52 9 12 L1
13 52 21 12 L3+
13 52 31 16 L3+
13 52 185 0 L1
13 52 95 16 L3+
13 52 16 8 L2
13 52 73 52 L1
13 52 143 44 L1
13 52 56 16 L1
13 52 93 16 L3+
13 52 148 16 L3+
13 52 52 16 L3+
13 52 81 12 L3+
13 52 40 12 L3+
13 52 144 4 L3+
13 52 98 20 L3+
13 52 131 32 L2
13 52 184 40 L1
13 52 154 12 L1
13 52 162 44 L1
13 52 39 0 L3+
13 52 161 16 L3+
13 52 97 12 L3+
13 52 21 12 L3+
13 52 145 8 L3+
13 52 159 0 L3+
13 52 153 44 L2
13 52 102 16 L3+
13 52 189 16 L2
13 52 187 8 L3+
13 52 103 4 L3+
13 52 51 8 L3+
13 52 145 8 L3+
13 52 183 4 L2
13 52 60 8 L3+
13 52 25 8 L3+
13 52 199 16 L1
13 52 188 28 L3+
13 52 74 12 L3+
13 52 193 0 L3+
13 52 42 4 L3+
13 52 50 0 L3+
13 52 150 8 L3+
13 52 53 20 L3+
13 52 68 28 L3+
13 52 168 40 L2
13 52 201 0 L3+
13 52 222 8 L2
13 52 87 28 L3+
13 52 207 0 L3+
13 52 58 8 L3+
13 52 155 16 L3+
13 52 199 16 L1
13 52 202 8 L3+
13 52 70 0 L3+
13 52 212 8 L3+
13 52 293 0 L2
13 52 192 12 L3+
13 52 309 0 L1
13 52 70 0 L3+
13 52 272 12 L3+
13 52 269 12 L3+
13 52 211 8 L3+
13 52 220 12 L3+
13 52 250 36 L2
13 52 209 32 L3+
13 52 169 16 L3+
13 52 226 20 L3+
13 52 208 8 L3+
13 52 256 4 L3+
13 52 249 28 L2
13 52 316 0 L3+
13 52 248 28 L2
13 52 289 24 L2
13 52 321 0 L3+
13 52 313 16 L3+
13 52 314 16 L1
13 52 96 20 L3+
13 52 304 8 L3+
13 52 263 8 L3+
13 52 240 12 L3+
13 52 313 16 L3+
13 52 355 16 L2
13 52 335 52 L3+
13 52 288 28 L2
13 52 294 12 L2
13 52 350 16 L2
13 52 278 36 L3+
13 52 303 16 L1
13 52 58 8 L3+
13 52 287 0 L3+
13 52 182 8 L3+
13 52 65 8 L3+
13 52 261 52 L3+
13 52 379 16 L3+
13 52 408 28 L2
13 52 337 16 L3+
13 52 210 4 L3+
13 52 359 8 L3+
13 52 280 8 L3+
13 52 416 48 L1
13 52 312 16 L3+
13 52 365 16 L2
13 52 425 24 L1
13 52 381 16 L2
13 52 393 24 L3+
13 52 265 32 L3+
13 52 237 24 L3+
13 52 322 12 L3+
13 52 396 20 L2
13 52 432 16 L1
13 52 414 16 L2
13 52 404 24 L2
13 52 366 12 L3+
13 52 411 24 L3+
13 52 452 0 L3+
13 52 436 12 L1
13 52 427 16 L1
13 52 494 0 L2
13 52 467 24 L3+
13 52 399 36 L3+
13 52 520 20 L2
13 52 495 52 L3+
13 52 451 28 L2
13 52 472 20 L1
13 52 420 24 L3+
13 52 434 4 L3+
13 52 508 20 L2
13 52 519 52 L3+
13 52 512 20 L2
13 52 560 24 L1
13 52 525 16 L3+
13 52 265 32 L3+
13 52 530 24 L2
13 52 534 28 L2
13 52 550 32 L2
13 52 567 20 L2
13 52 587 24 L2
13 52 559 20 L1
13 52 534 28 L2
13 52 569 16 L2
13 52 595 16 L1
13 52 619 8 L1
13 52 604 16 L2
13 52 601 48 L2
13 52 616 32 L2
13 52 623 16 L1
13 52 629 48 L1
13 52 649 20 L1
13 52 659 28 L1
13 52 651 24 L1
13 52 665 16 L1
13 52 661 28 L1
13 52 669 16 L1
13 52 655 44 L1
13 52 675 28 L1
13 52 698 44 L1
13 52 701 28 L1
13 56 314 0 L1
13 56 480 4 L3+
13 56 476 16 L3+
13 56 442 20 L1
13 56 536 12 L3+
13 56 462 16 L2
13 56 459 0 L3+
13 56 497 12 L3+
13 56 599 8 L3+
13 56 492 20 L1
13 56 587 28 L3+
13 56 575 20 L2
13 56 484 0 L3+
13 56 553 12 L2
13 56 586 56 L2
13 56 601 12 L3+
13 56 660 12 L3+
13 56 619 32 L1
13 56 658 4 L3+
13 56 645 8 L3+
13 56 647 12 L3+
13 56 670 0 L3+
13 56 714 12 L1
13 56 723 20 L2
13 56 688 32 L3+
13 56 687 12 L3+
13 56 737 12 L2
13 56 709 8 L3+
13 56 690 12 L3+
13 56 706 36 L3+
13 56 729 12 L3+
13 56 725 20 L1
13 56 782 56 L2
13 56 808 28 L2
13 56 704 48 L3+
13 56 813 20 L3+
13 56 727 24 L3+
13 56 770 NA L3+
13 56 801 20 L2
13 56 797 28 L2
13 56 749 20 L2
13 56 874 36 L2
13 56 913 28 L2
13 56 892 16 L1
13 56 900 24 L1
13 56 925 36 L2
13 56 927 28 L2
13 56 936 32 L1
13 56 947 28 L1
13 56 965 32 L1
13 56 978 12 L1
13 56 964 48 L1
13 56 991 56 L1
13 56 976 28 L1
13 56 995 24 L1
13 56 990 32 L1
13 56 1003 32 L1
13 56 1011 44 L1
13 56 1009 32 L1
13 60 104 4 L3+
13 60 108 8 L3+
13 60 26 8 L3+
13 60 27 4 L3+
13 60 87 4 L3+
13 60 52 4 L3+
13 60 173 4 L3+
13 60 159 4 L3+
13 60 188 8 L3+
13 60 177 12 L3+
13 60 283 32 L1
13 60 145 32 L3+
13 60 250 8 L3+
13 60 138 12 L1
13 60 207 8 L2
13 60 235 20 L2
13 60 71 4 L3+
13 60 209 8 L3+
13 60 62 24 L3+
13 60 179 4 L3+
13 60 222 36 L1
13 60 52 4 L3+
13 60 62 24 L3+
13 60 284 8 L3+
13 60 270 12 L3+
13 60 310 4 L1
13 60 265 60 L3+
13 60 329 8 L3+
13 60 266 16 L1
13 60 327 8 L3+
13 60 243 8 L3+
13 60 309 4 L3+
13 60 255 24 L2
13 60 271 12 L3+
13 60 294 4 L3+
13 60 281 4 L3+
13 60 338 4 L3+
13 60 278 4 L3+
13 60 306 16 L3+
13 60 391 24 L2
13 60 398 8 L3+
13 60 483 16 L2
13 60 446 12 L2
13 60 469 8 L3+
13 60 454 16 L2
13 60 427 16 L3+
13 60 492 16 L3+
13 60 463 60 L3+
13 60 555 16 L2
13 60 519 16 L2
13 60 527 16 L2
13 60 581 16 L1
13 60 539 44 L3+
13 60 503 24 L2
13 60 587 8 L2
13 60 578 28 L2
13 60 544 16 L2
13 60 582 56 L3+
13 60 553 12 L1
13 60 559 32 L2
13 60 606 16 L2
13 60 580 16 L1
13 60 624 16 L2
13 60 595 32 L2
13 60 625 28 L1
13 60 635 36 L1
13 60 669 36 L1
13 60 585 0 L2
13 60 652 16 L1
13 60 678 16 L1
13 60 679 24 L1
13 60 717 40 L1
13 60 697 40 L1
13 60 706 28 L1
13 60 727 16 L1
13 60 753 32 L1
13 60 758 32 L1
13 64 187 20 L2
13 64 60 NA L2
13 64 251 0 L1
13 64 251 0 L1
13 64 183 12 L3+
13 64 207 8 L3+
13 64 277 16 L3+
13 64 86 64 L3+
13 64 191 8 L3+
13 64 267 8 L3+
13 64 301 8 L3+
13 64 261 20 L2
13 64 399 24 L2
13 64 208 20 L2
13 64 252 12 L3+
13 64 324 4 L3+
13 64 271 8 L3+
13 64 223 8 L3+
13 64 362 12 L3+
13 64 409 8 L3+
13 64 279 8 L2
13 64 71 0 L3+
13 64 269 8 L3+
13 64 364 52 L1
13 64 278 8 L3+
13 64 361 8 L3+
13 64 260 8 L3+
13 64 321 28 L3+
13 64 368 12 L3+
13 64 440 4 L1
13 64 412 0 L3+
13 64 448 12 L3+
13 64 505 12 L3+
13 64 493 4 L2
13 64 501 12 L3+
13 64 423 12 L3+
13 64 378 12 L3+
13 64 422 12 L3+
13 64 507 8 L3+
13 64 473 12 L2
13 64 496 12 L3+
13 64 486 12 L2
13 64 504 12 L3+
13 64 453 8 L3+
13 64 407 8 L3+
13 64 427 16 L3+
13 64 488 8 L3+
13 64 550 16 L2
13 64 587 4 L3+
13 64 542 48 L3+
13 64 610 36 L1
13 64 653 8 L3+
13 64 592 8 L3+
13 64 605 20 L2
13 64 591 8 L3+
13 64 607 12 L1
13 64 575 8 L3+
13 64 643 20 L2
13 64 659 16 L1
13 64 561 20 L3+
13 64 514 20 L3+
13 64 694 0 L3+
13 64 697 20 L2
13 64 678 12 L2
13 64 699 64 L3+
13 64 687 32 L2
13 64 714 20 L2
13 64 750 20 L1
13 64 736 20 L2
13 64 740 20 L1
13 64 741 20 L2
13 64 773 12 L1
13 64 756 28 L1
13 64 793 28 L1
13 64 786 36 L2
13 64 787 36 L2
13 64 777 20 L1
13 64 799 28 L1
13 64 820 20 L1
13 64 805 20 L1
13 64 833 20 L1
13 64 846 20 L1
13 64 859 20 L1
13 64 861 28 L1
13 64 871 36 L1
13 64 883 36 L1
13 68 88 24 L3+
13 68 61 12 L3+
13 68 33 16 L3+
13 68 169 24 L3+
13 68 194 32 L2
13 68 232 12 L3+
13 68 191 20 L3+
13 68 167 12 L3+
13 68 192 32 L3+
13 68 88 24 L3+
13 68 95 32 L2
13 68 282 16 L3+
13 68 200 32 L3+
13 68 324 8 L3+
13 68 293 8 L3+
13 68 203 16 L2
13 68 313 12 L3+
13 68 181 16 L3+
13 68 349 4 L3+
13 68 365 16 L3+
13 68 253 16 L3+
13 68 396 12 L3+
13 68 307 12 L3+
13 68 404 20 L1
13 68 356 0 L3+
13 68 328 12 L3+
13 68 384 12 L3+
13 68 403 28 L2
13 68 362 16 L3+
13 68 423 8 L3+
13 68 387 20 L2
13 68 402 8 L3+
13 68 431 8 L3+
13 68 421 8 L3+
13 68 262 4 L3+
13 68 480 12 L2
13 68 511 12 L2
13 68 474 12 L3+
13 68 543 12 L3+
13 68 543 12 L3+
13 68 527 36 L1
13 68 506 12 L3+
13 68 461 16 L3+
13 68 470 68 L3+
13 68 529 16 L2
13 68 539 16 L2
13 68 609 32 L2
13 68 499 12 L2
13 68 518 8 L2
13 68 656 24 L1
13 68 611 20 L1
13 68 606 12 L2
13 68 605 12 L2
13 68 644 16 L1
13 68 624 16 L2
13 68 581 8 L2
13 68 662 24 L2
13 68 674 16 L2
13 68 668 44 L1
13 68 696 16 L1
13 68 736 16 L1
13 68 708 40 L2
13 68 727 24 L2
13 68 717 28 L2
13 68 743 68 L2
13 68 804 12 L1
13 68 824 20 L1
13 68 818 24 L1
13 68 808 16 L1
13 68 838 56 L1
13 68 840 36 L1
13 72 46 NA L2
13 72 56 NA L3+
13 72 53 NA L3+
13 72 59 NA L3+
13 72 120 NA L3+
13 72 166 NA L2
13 72 259 NA L2
13 72 279 NA L3+
13 72 275 NA L3+
13 72 324 NA L3+
13 72 281 NA L2
13 72 221 16 L3+
13 72 349 NA L3+
13 72 377 20 L3+
13 72 323 NA L3+
13 72 320 16 L3+
13 72 295 16 L3+
13 72 230 NA L3+
13 72 373 44 L1
13 72 395 24 L3+
13 72 313 16 L3+
13 72 482 8 L3+
13 72 468 8 L1
13 72 460 16 L3+
13 72 555 4 L3+
13 72 458 16 L3+
13 72 362 4 L3+
13 72 496 12 L3+
13 72 503 20 L3+
13 72 550 16 L3+
13 72 362 4 L3+
13 72 577 16 L3+
13 72 592 12 L3+
13 72 616 8 L3+
13 72 630 20 L3+
13 72 614 4 L3+
13 72 606 16 L3+
13 72 558 4 L3+
13 72 636 20 L1
13 72 574 8 L3+
13 72 585 8 L3+
13 72 734 12 L3+
13 72 645 12 L3+
13 72 637 8 L3+
13 72 762 4 L3+
13 72 669 12 L3+
13 72 704 20 L2
13 72 612 4 L3+
13 72 738 20 L2
13 72 782 12 L3+
13 72 831 12 L3+
13 72 700 8 L3+
13 72 778 20 L2
13 72 820 4 L3+
13 72 692 4 L3+
13 72 724 28 L3+
13 72 811 16 L2
13 72 817 16 L2
13 72 868 20 L1
13 72 850 20 L3+
13 72 794 24 L3+
13 72 840 16 L2
13 72 804 16 L3+
13 72 836 12 L2
13 72 856 12 L2
13 72 885 16 L2
13 72 835 4 L3+
13 72 812 8 L3+
13 72 954 16 L2
13 72 879 16 L3+
13 72 950 20 L1
13 72 917 12 L2
13 72 893 72 L3+
13 72 941 12 L3+
13 72 981 20 L2
13 72 895 16 L3+
13 72 966 20 L1
13 72 936 16 L2
13 72 874 8 L3+
13 72 997 16 L2
13 72 892 16 L3+
13 72 1021 20 L1
13 72 1014 16 L2
13 72 1032 20 L1
13 72 1023 28 L2
13 72 995 20 L1
13 72 1037 12 L2
13 72 1066 12 L1
13 72 1030 20 L1
13 72 1075 36 L2
13 72 1056 32 L2
13 72 1063 28 L2
13 72 1085 16 L1
13 72 1110 16 L1
13 72 1145 20 L1
13 72 1117 16 L1
13 72 1135 24 L1
13 72 1146 16 L1
13 72 1142 20 L1
13 72 1158 20 L1
13 72 1171 20 L1
13 72 1169 12 L1
13 76 484 40 L1
13 76 475 8 L3+
13 76 488 32 L2
13 76 541 12 L3+
13 76 510 32 L1
13 76 528 8 L3+
13 76 529 16 L3+
13 76 533 12 L3+
13 76 565 12 L3+
13 76 482 20 L3+
13 76 566 16 L3+
13 76 556 16 L3+
13 76 431 0 L3+
13 76 599 24 L3+
13 76 613 12 L3+
13 76 695 12 L3+
13 76 668 24 L3+
13 76 767 20 L3+
13 76 619 20 L3+
13 76 769 8 L3+
13 76 716 8 L3+
13 76 657 24 L3+
13 76 809 16 L3+
13 76 794 16 L3+
13 76 743 8 L3+
13 76 784 12 L3+
13 76 880 12 L2
13 76 897 8 L3+
13 76 664 4 L3+
13 76 790 20 L3+
13 76 966 16 L3+
13 76 819 16 L3+
13 76 923 12 L2
13 76 1029 4 L1
13 76 975 12 L2
13 76 863 16 L3+
13 76 827 12 L3+
13 76 979 16 L3+
13 76 987 24 L2
13 76 798 4 L3+
13 76 1010 8 L1
13 76 962 20 L2
13 76 1021 12 L2
13 76 1007 20 L3+
13 76 1037 12 L2
13 76 1014 12 L3+
13 76 1063 20 L1
13 76 1053 12 L2
13 76 998 76 L3+
13 76 1100 20 L2
13 76 952 16 L2
13 76 1071 16 L2
13 76 1043 12 L2
13 76 1084 16 L2
13 76 1129 16 L2
13 76 1186 40 L1
13 76 1154 16 L2
13 76 1214 16 L1
13 76 1238 24 L1
13 76 1224 20 L1
13 76 1208 24 L1
13 76 1242 16 L1
13 76 1225 20 L1
13 76 1247 20 L1
13 76 1240 12 L1
13 76 1269 16 L1
13 76 1274 40 L1
13 76 1278 16 L1
13 80 24 28 L3+
13 80 25 16 L3+
13 80 119 24 L3+
13 80 157 12 L3+
13 80 203 52 L1
13 80 206 4 L3+
13 80 254 4 L3+
13 80 75 16 L3+
13 80 205 4 L3+
13 80 225 12 L3+
13 80 245 12 L3+
13 80 217 16 L3+
13 80 81 80 L3+
13 80 338 4 L3+
13 80 192 8 L3+
13 80 246 80 L3+
13 80 254 4 L3+
13 80 223 16 L3+
13 80 337 12 L3+
13 80 438 8 L3+
13 80 443 8 L3+
13 80 436 20 L3+
13 80 428 12 L3+
13 80 518 24 L2
13 80 401 16 L3+
13 80 545 12 L3+
13 80 603 4 L3+
13 80 540 32 L1
13 80 443 8 L3+
13 80 197 24 L3+
13 80 520 24 L3+
13 80 507 8 L3+
13 80 674 12 L3+
13 80 638 12 L3+
13 80 644 12 L2
13 80 671 80 L3+
13 80 663 24 L3+
13 80 565 16 L3+
13 80 745 24 L1
13 80 688 12 L2
13 80 780 16 L2
13 80 756 16 L2
13 80 778 12 L2
13 80 798 24 L1
13 80 844 36 L2
13 80 860 20 L1
13 80 872 20 L1
13 80 862 20 L1
13 80 859 16 L1
13 80 870 24 L1
13 80 895 28 L1
15 0 246 NA L3+
15 0 186 NA L1
15 0 347 NA L3+
15 0 493 NA L3+
15 0 387 NA L3+
15 0 418 NA L3+
15 0 473 NA L2
15 0 525 NA L1
15 0 551 NA L2
15 0 723 NA L1
15 0 724 NA L2
15 0 796 NA L1
15 0 822 NA L1
15 4 2 NA L1
15 4 70 4 L3+
15 4 103 4 L3+
15 4 305 4 L2
15 4 347 4 L2
15 4 272 4 L3+
15 4 501 4 L1
15 4 636 4 L2
15 4 635 4 L3+
15 4 590 4 L3+
15 4 710 4 L3+
15 4 760 4 L2
15 4 863 4 L2
15 4 878 4 L1
15 4 889 4 L1
15 8 122 8 L3+
15 8 138 8 L3+
15 8 142 8 L3+
15 8 130 8 L3+
15 8 379 8 L2
15 8 105 8 L3+
15 8 73 8 L3+
15 8 329 8 L3+
15 8 286 8 L3+
15 8 431 8 L2
15 8 451 8 L3+
15 8 550 8 L3+
15 8 609 4 L1
15 8 500 8 L3+
15 8 594 8 L1
15 8 525 8 L3+
15 8 526 8 L3+
15 8 684 8 L2
15 8 664 8 L2
15 8 697 8 L2
15 8 696 8 L2
15 8 726 8 L2
15 8 724 8 L2
15 8 716 8 L2
15 8 711 8 L1
15 8 718 8 L1
15 8 757 8 L1
15 8 774 8 L1
15 8 786 8 L1
15 8 816 8 L1
15 12 72 12 L3+
15 12 100 12 L3+
15 12 132 12 L3+
15 12 314 12 L3+
15 12 350 12 L2
15 12 344 12 L3+
15 12 96 12 L3+
15 12 367 12 L3+
15 12 474 4 L1
15 12 342 12 L3+
15 12 601 12 L2
15 12 598 12 L2
15 12 457 8 L3+
15 12 350 12 L2
15 12 714 12 L2
15 12 757 12 L2
15 12 781 12 L2
15 12 674 12 L2
15 12 790 12 L2
15 12 851 12 L1
15 16 6 NA L2
15 16 102 16 L3+
15 16 173 16 L2
15 16 148 16 L3+
15 16 302 16 L3+
15 16 159 4 L3+
15 16 280 16 L1
15 16 58 16 L3+
15 16 243 16 L3+
15 16 197 16 L3+
15 16 90 16 L3+
15 16 259 0 L3+
15 16 466 16 L2
15 16 496 16 L3+
15 16 412 0 L3+
15 16 551 16 L2
15 16 486 4 L2
15 16 499 16 L2
15 16 591 16 L3+
15 16 682 4 L1
15 16 689 16 L2
15 16 698 16 L2
15 16 486 4 L2
15 16 821 16 L2
15 20 244 NA L1
15 20 322 20 L1
15 20 83 4 L3+
15 20 320 20 L2
15 20 324 20 L3+
15 20 340 20 L1
15 20 56 20 L3+
15 20 340 20 L1
15 20 363 20 L2
15 20 426 12 L1
15 20 372 0 L3+
15 20 461 20 L3+
15 20 201 4 L3+
15 20 404 20 L2
15 20 585 20 L3+
15 20 511 20 L3+
15 20 534 4 L3+
15 20 656 20 L2
15 20 585 20 L3+
15 20 622 20 L3+
15 20 782 20 L2
15 20 876 20 L1
15 20 779 8 L3+
15 20 872 20 L2
15 20 890 20 L2
15 20 956 20 L1
15 20 943 20 L1
15 20 925 20 L1
15 20 964 20 L2
15 20 987 20 L2
15 20 979 20 L1
15 20 997 20 L1
15 20 1030 20 L1
15 20 1035 20 L1
15 24 194 24 L1
15 24 33 24 L1
15 24 172 24 L2
15 24 456 16 L2
15 24 550 8 L1
15 24 498 24 L3+
15 24 594 24 L2
15 24 709 24 L2
15 24 868 24 L1
15 24 886 24 L1
15 24 898 24 L1
15 28 119 28 L1
15 28 65 28 L3+
15 28 262 24 L2
15 28 413 28 L1
15 28 407 28 L2
15 28 435 8 L3+
15 28 509 12 L2
15 28 565 28 L2
15 28 581 28 L1
15 28 540 28 L2
15 28 559 28 L2
15 28 483 28 L2
15 28 642 28 L2
15 28 617 28 L1
15 28 620 28 L2
15 28 663 28 L2
15 28 540 28 L2
15 28 679 28 L2
15 28 665 28 L1
15 28 721 24 L2
15 28 690 28 L1
15 28 730 28 L1
15 28 722 20 L1
15 28 742 28 L2
15 28 737 28 L1
15 28 764 28 L1
15 28 770 28 L1
15 28 787 28 L1
15 28 779 28 L1
15 28 794 28 L1
15 28 792 28 L1
15 32 151 32 L1
15 32 26 32 L2
15 32 79 32 L2
15 32 97 0 L2
15 32 208 NA L3+
15 32 228 8 L2
15 32 279 16 L3+
15 32 378 20 L3+
15 32 446 32 L2
15 32 462 4 L2
15 32 457 32 L2
15 32 513 20 L2
15 32 551 32 L1
15 32 457 32 L2
15 32 621 32 L2
15 32 647 32 L2
15 32 661 32 L2
15 32 721 32 L1
15 32 748 32 L1
15 32 751 32 L1
15 36 13 36 L1
15 36 100 36 L3+
15 36 88 36 L2
15 36 171 0 L2
15 36 119 36 L2
15 36 110 24 L1
15 36 221 NA L3+
15 36 353 36 L2
15 36 357 16 L1
15 36 327 36 L3+
15 36 294 NA L3+
15 36 304 4 L2
15 36 396 36 L3+
15 36 343 36 L1
15 36 428 36 L1
15 36 372 36 L2
15 36 441 36 L3+
15 36 319 4 L2
15 36 549 36 L2
15 36 482 36 L2
15 36 619 36 L2
15 36 653 36 L1
15 36 661 36 L1
15 36 691 24 L1
15 36 690 36 L1
15 36 697 36 L1
15 40 209 NA L1
15 40 47 NA L3+
15 40 192 40 L2
15 40 238 40 L2
15 40 342 40 L2
15 40 243 0 L3+
15 40 105 32 L2
15 40 372 8 L2
15 40 424 16 L3+
15 40 105 32 L2
15 40 360 8 L2
15 40 551 NA L3+
15 40 539 40 L2
15 40 530 20 L2
15 40 575 16 L3+
15 40 640 40 L1
15 40 511 NA L3+
15 40 548 NA L2
15 40 497 40 L2
15 40 672 40 L2
15 40 621 40 L2
15 40 724 28 L2
15 40 714 40 L1
15 40 584 8 L2
15 40 774 28 L2
15 40 766 40 L2
15 40 801 24 L2
15 40 808 40 L1
15 40 824 24 L2
15 40 836 40 L2
15 40 828 40 L2
15 40 829 40 L1
15 40 867 40 L1
15 40 882 40 L1
15 40 904 40 L1
15 40 918 40 L1
15 40 911 40 L1
15 44 360 8 L1
15 44 349 44 L3+
15 44 569 24 L2
15 44 729 44 L2
15 44 721 20 L1
15 44 734 36 L1
15 44 815 44 L1
15 48 163 48 L1
15 48 132 48 L1
15 48 71 48 L3+
15 48 168 28 L2
15 48 166 48 L2
15 48 127 4 L2
15 48 37 48 L2
15 48 70 4 L3+
15 48 240 48 L3+
